ori_ingredient_id,ori_ingredient_name,unit_name,weight_grams,ins_time,upd_time,u2g_status
420,葡萄,6顆,30.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
657,白米,碗,180.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1475,帶骨豬大排,片,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1476,鹽及胡椒粉,各少許,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
510,鳳梨罐頭,罐,400.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1477,萵苣葉,數片,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
882,新鮮黑木耳,大朵,80.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1478,虹吸式咖啡壺,組,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1479,攪拌匙,支,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1480,酒精燈,個,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1481,計時器,副,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1482,濕布,條,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1483,豬里肌肉片,片,25.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1484,新鮮迷迭香,束,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1485,大香菇,朵,30.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
316,素高湯,大湯匙,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
705,布丁,塊,125.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
388,果糖,湯匙,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1486,竹籤丁,支,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
330,中華豆腐,塊,350.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1487,中型蘋果,個,175.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1488,各式堅果雜糧,共150g,150.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
446,櫻桃,個,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1489,紅辣椒末,根,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1490,乾薑,粒,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1491,鮭魚片,塊,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
441,素雞,隻,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1492,西生菜,顆,300.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1493,蒜粒,粒,5.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1333,豆花粉,公克),1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1494,百香果泥,約1顆,40.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1495,濕綠豆粉皮,片,75.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1496,罐頭鮪魚,罐,160.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
428,紅砂糖,斤(約3杯),600.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1497,圓麵丸,個,45.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
145,薑片,塊,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
301,檸檬汁,湯匙,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
355,荷薺,4顆,1.5,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1498,紅蘿蔔末,3大匙,8.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
828,大番茄,粒,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1499,小黃瓜塊,條,75.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
497,醬油膏,1/2小匙,5.5,2025-11-26 16:42:37,2025-11-26 16:42:37,done
11,烏醋,1/2小匙,5.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1500,鵪鶉蛋,顆,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1501,人蔘,支,25.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
165,紅棗,6顆,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1502,板栗,6顆,12.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
79,米酒,隨意,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
810,牙籤,支,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1317,松子,6顆,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1503,沙拉醬,小包,25.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1504,無子蜜餞李子,顆,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1505,市售脆漿粉,g,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
331,苦瓜,半顆,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
352,鳳梨,小片,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
910,大黃瓜,顆,400.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
487,西芹,半根,50.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
62,蕃茄,半顆,400.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1506,厚片吐司,片,45.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
89,蛋,2個,60.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1507,烏梅濃縮原汁,大,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1508,甜玉米,條,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1509,味霖,cc,1.05,2025-11-26 16:42:37,2025-11-26 16:42:37,done
103,蠔油,cc,0.92,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1377,萊姆酒,cl,9.2,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1510,伏特加,cl,9.2,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1511,杏桃威士忌,cl,9.2,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1512,越式春捲皮,張,8.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1513,廣東A菜葉,片,5.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1514,豚骨高湯塊,塊,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1515,吉力丁片,片,3.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1516,紅石榴籽,個,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
870,油豆腐,個,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1517,罐裝鮑魚,罐,100.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
464,牛蕃茄,半顆,125.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
160,白醋,大杯,350.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1518,板蒜蒻,塊,350.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1519,小雞腿,隻,65.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1520,膳魔師養生壺,只,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1521,焦糖醬,裝飾用,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1522,醃漬梅,顆,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
320,山藥,支,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1523,豆包絲,片,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1524,紅白蘿蔔,半條,350.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
56,薑,數片,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
273,甘草,支,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
462,香葉,數片,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
341,桂皮,段,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1525,高麗菜結,個,100.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
596,乾梅子,數顆,5.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1526,黑色蒜頭,塊,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1527,模具,8個,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1004,花枝,支,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
29,細砂糖,湯匙,12.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
36,鹽,湯匙,18.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
320,山藥,公分,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1258,菊花,小顆,0.5,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1528,黑橄欖,粒,4.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1529,帶骨雞腿,隻,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1530,豬心,顆,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1531,四方春捲皮,張,8.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1532,蜜豆奶,瓶,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1533,酸辣湯底,大匙半,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1534,柚子皮,片,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1454,淮山,錢,3.75,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1434,茯苓,錢,3.75,2025-11-26 16:42:37,2025-11-26 16:42:37,done
319,桂圓肉,錢,3.75,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1535,脆皮麵條,份,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1536,櫻桃梗,支,0.1,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1537,花枝圈,個,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
583,蘑菇片,個,3.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
518,蒜頭片,顆,2.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1538,吐司麵包,片,28.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
390,嫩豆腐,小塊,85.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
127,米粉,包,150.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1539,蝦米,酌量,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
311,香菇,酌量,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1540,背薺,顆,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
61,紅蘿蔔,小條,50.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1541,香檳,cl,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1542,黑醋栗,cl,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1543,甜菜根,顆,150.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1544,茴香頭,顆,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1545,新鮮薰衣草,枝,3.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1546,波蘭伏特加,cl,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1547,巧克力香甜酒,cl,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1548,黑巧克力,一顆,12.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
573,盒裝豆腐,半盒,175.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1549,烤熟榛果,個,0.7,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1550,消化餅乾,片,17.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1551,胡椒粒,錢,3.75,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1552,綠橄欖,顆,4.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1312,黃魚,條,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
47,奶油,1/2條(約170公,170.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1553,香草片,片,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
55,蔥,一斤,600.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1554,清蒜,一斤,600.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1555,辣椒醬,半斤,300.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
497,醬油膏,一斤,600.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1157,剝皮辣椒,根,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
413,柳丁,片,0.15,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1556,麥芽糖,2兩,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1557,乾燥玫瑰花苞,朵,0.15,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1558,去籽大紅棗,顆,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1559,金桔餅,顆,40.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1560,麻仁,錢,3.75,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1561,去骨雞胸肉,片,100.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
225,菠菜,小束,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1562,燒酒蝦滷包,包,100.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1563,吉利丁,片,3.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1564,燒芒果,顆,300.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
693,地瓜,1/2條,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1565,草魚頭,個,500.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
487,西芹,條,60.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1566,白蘭地,cl,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
34,糖,cl,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
436,椰漿,罐,400.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1567,榴槤肉,3片,4.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1528,黑橄欖,8顆,4.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
371,新鮮香菇,6朵,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
145,薑片,數片,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1568,甘草水,大碗,400.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
285,黃甜椒,片,40.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
286,紅甜椒,片,40.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1569,法國麵包片,片,25.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
320,山藥,小段,75.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1570,粉腸,副,300.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1571,萬用滷汁,鍋,750.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
703,蝦,尾,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1572,糯米腸,條,150.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
453,梅子,個,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1573,小辣椒,片,3.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1574,綠紫蘇葉,片,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1575,紅心橄欖,罐,180.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1576,新鮮柳橙,個,180.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1577,香菇丸,粒,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
316,素高湯,c.c,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1578,山東大白菜,棵,1500.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
249,胡蘿蔔,小條,60.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
66,馬鈴薯,小個,100.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1579,發麵麵糰,份,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
254,雞胸肉,塊,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
3,醬油,3大匙,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
34,糖,2大匙,12.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1580,土芒果,顆,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
59,水,7碗,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1581,布袋,個,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1582,熟透的哈密瓜,個,1500.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1583,蝦子,尾,12.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1223,綠花椰,朵,40.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1584,蘋果泥,個,180.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1585,帶骨羊排,塊,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1586,杏仁片貝果,個,110.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
36,鹽,二兩,50.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
790,辣椒末,四兩,50.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1587,豆瓣醬,四兩,50.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
465,蘆筍,5支,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1588,南薑,片,8.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
56,薑,支,40.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1589,蔥絲,根,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1163,日本茄,顆,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1590,布丁模型,個,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1591,酒漬梅子,粒,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1592,生菜,片,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1593,圓型炸麵包,個,75.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1594,愛文芒果,個,300.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1595,紅蒟蒻,條,80.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1596,黃蒟蒻,條,80.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1597,黃梔子,顆,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1598,大白皮,張,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
16,蒜泥,中匙,12.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1167,料理米酒,中匙,12.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1599,醋醬,中匙,12.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1600,芝司片,片,25.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1601,白切雞,盤,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
289,鮮香菇,g,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
336,竹筍,g,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
522,豆苗,g,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
443,番茄,粒,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1099,鴨,約600公克,600.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1602,仿土雞,隻,1500.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1603,白吐司,片,30.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
409,柳橙汁,個,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1604,白菜葉,片,35.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
460,大蕃茄,粒,150.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1605,蘿蔔糕,片,75.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
276,香茅,小段,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1573,小辣椒,支,3.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
694,葡萄柚,片,75.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1606,楊桃,片,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
26,冰塊,分滿,18.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1607,台式五香滷汁,鍋,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
793,雞,隻,1800.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1608,青紫蘇,片,1.5,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1609,甜橙(大),顆,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1610,什錦水果,罐,420.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1611,草莓果凍粉,包,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1612,水果酒,2小匙,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
29,細砂糖,個,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1613,排骨酥塊,塊,40.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1614,自製凍豆腐,塊,100.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1615,土司邊,根,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1616,黃檸檬汁,粒,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1617,乾燥蓮花,朵,3.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1618,豬腰,副,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1619,生腐皮,片,15.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
455,海苔,大張,4.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
815,水餃皮,約30張,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
430,檸檬皮,半個切末,8.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
301,檸檬汁,半個,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1620,醃漬梅子肉,粒,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
464,牛蕃茄,個,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1621,黃帝菜,罐裝20g,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1622,紫蘇蜜梅,粒,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1623,醋水,:,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1523,豆包絲,塊,30.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1624,鱸魚,尾,2000.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
79,米酒,瓶半,300.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1625,甘藍,片,35.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1626,豌豆芽,小把,50.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
693,地瓜,小顆,120.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1627,菠蘿,個,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1628,白米飯,人份,180.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1629,太白粉水,大匙半,22.5,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1630,素百頁,條,50.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1631,南瓜醬,碗,220.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
81,白胡椒粉,1/2小匙,4.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1632,洋菇罐頭,罐,180.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
407,青花菜,棵,400.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1633,花生仁湯罐頭,罐,380.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
230,雞蛋液,顆,55.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1634,奶水,罐(小),170.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1553,香草片,片(壓碎),2.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
47,奶油,條(約110公克),110.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
490,青木瓜,條,250.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1635,濾紙式手沖咖啡組,組,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1636,濾紙,張,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1637,手沖壺,支,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1638,小湯匙,支,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1639,豌豆,枝,80.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1640,芝麻核桃麵包,片,30.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1641,羅美生菜,片,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1642,去骨肉雞腿,支,150.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1643,大白菜心,棵,650.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
321,白果,棵,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1644,三色甜椒丁,各1大匙,10.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1295,蘋果片,粒,8.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1297,柳橙片,粒,8.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
876,板條,片,25.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1645,咖哩湯塊,塊,25.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1646,荷蘭豆,條,1.5,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1647,小紅蘿蔔,條,60.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
813,甜薰衣草,5枝,2.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1648,粿模,個,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1649,滾水,cc,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
269,茄子,支,200.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1650,長豆,支,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1530,豬心,個,300.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1651,長形臭豆腐,塊,60.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
271,大蒜,顆,45.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
764,素火腿,條,20.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1652,草菇罐頭,罐,180.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1653,桶筍片,支,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1654,素麵筋罐頭,罐,180.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
942,紅蘿蔔片,條,7.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1629,太白粉水,1/2茶匙,5.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1655,一般鍋,只,0.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
77,青蔥,半斤,300.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1579,發麵麵糰,一斤,600.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
36,鹽,少量,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1656,五香粉,少量,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
10,胡椒粉,少量,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
100,白芝麻,少量,1.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1657,新鮮百香果汁,1/2顆,65.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
1658,帶皮大蒜,顆,45.0,2025-11-26 16:42:37,2025-11-26 16:42:37,done
